Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Profit
ORD100561,2025-08-01,10299,Sanya Shah,West,Mumbai,Sports,Cricket,Cricket Bat,2,6466.89,15.0,UPI,320.88,2222.04
ORD100562,2025-08-06,10442,Aditya Sharma,West,Mumbai,Clothing,Women Clothing,Kurta,2,826.83,5.0,UPI,426.95,54.56
ORD100563,2025-12-31,10313,Karan Patel,East,Bhubaneswar,Clothing,Men Clothing,Jeans,2,2338.11,0.0,Net Banking,85.68,749.42
ORD100564,2025-10-15,10353,Vikram Malhotra,South,Kochi,Home & Kitchen,Home Decor,Table Lamp,3,887.13,25.0,COD,143.55,187.96
ORD100565,2025-12-20,10468,Priya Malhotra,East,Patna,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,6390.44,10.0,Card,286.63,965.51
ORD100566,2025-10-26,10013,Vikram Malhotra,North,Chandigarh,Electronics,Audio,Bluetooth Speaker,4,4145.76,15.0,UPI,229.94,1492.0
ORD100567,2025-03-09,10273,Nikhil Shah,West,Surat,Clothing,Footwear,Sneakers,1,5076.35,15.0,UPI,417.33,557.54
ORD100568,2025-03-30,10539,Priya Mehta,South,Bengaluru,Electronics,Accessories,Wireless Earbuds,3,4078.68,15.0,COD,140.48,3204.52
ORD100569,2025-05-18,10359,Sanya Kumar,East,Bhubaneswar,Sports,Cricket,Cricket Bat,1,6507.48,5.0,Card,214.22,912.9
ORD100570,2025-02-17,10023,Vivaan Singh,South,Hyderabad,Clothing,Men Clothing,T-Shirt,1,1339.68,15.0,UPI,75.11,327.66
ORD100571,2025-12-31,10380,Pooja Shah,North,Jaipur,Sports,Fitness,Dumbbells,5,2020.73,15.0,Card,269.18,2228.02
ORD100572,2025-11-25,10010,Vivaan Patel,East,Kolkata,Clothing,Men Clothing,Jacket,4,2787.48,0.0,Card,99.12,1952.95
ORD100573,2025-10-07,10626,Nikhil Shah,West,Pune,Sports,Footwear,Running Shoes,1,1997.66,10.0,COD,98.42,205.01
ORD100574,2025-07-06,10074,Simran Joshi,West,Mumbai,Beauty,Fragrance,Perfume,2,961.62,0.0,COD,216.68,385.99
ORD100575,2025-11-21,10640,Karan Mehta,North,Chandigarh,Clothing,Footwear,Sneakers,1,2317.79,0.0,UPI,60.13,422.98
ORD100576,2025-01-25,10038,Sanya Verma,South,Bengaluru,Beauty,Skincare,Face Wash,1,284.3,10.0,UPI,241.71,-180.73
ORD100577,2025-08-04,10069,Aditi Joshi,South,Hyderabad,Home & Kitchen,Kitchen,Cookware Set,1,2245.75,10.0,UPI,440.87,243.87
ORD100578,2025-03-02,10145,Arjun Gupta,East,Kolkata,Sports,Fitness,Yoga Mat,4,552.76,20.0,COD,154.98,154.18
ORD100579,2025-09-04,10139,Aarav Gupta,North,Chandigarh,Clothing,Men Clothing,T-Shirt,1,1135.36,25.0,Card,80.37,172.2
ORD100580,2025-03-02,10476,Aarav Kumar,West,Surat,Home & Kitchen,Kitchen Appliances,Mixer Grinder,1,6160.33,15.0,Card,129.26,1727.3
ORD100581,2025-11-13,10181,Ananya Singh,East,Ranchi,Beauty,Haircare,Hair Dryer,1,1585.14,0.0,UPI,304.78,77.65
ORD100582,2025-11-27,10493,Aarav Shah,West,Surat,Beauty,Skincare,Face Wash,1,472.97,5.0,COD,425.07,-292.8
ORD100583,2025-05-02,10147,Sneha Patel,North,Lucknow,Electronics,Audio,Bluetooth Speaker,1,6243.66,10.0,UPI,143.25,1035.45
ORD100584,2025-07-08,10649,Sneha Mehta,South,Chennai,Clothing,Footwear,Sneakers,1,4715.1,10.0,UPI,207.47,1075.93
ORD100585,2025-01-07,10275,Simran Sharma,South,Kochi,Clothing,Men Clothing,Jacket,1,3008.44,0.0,Net Banking,265.68,339.82
ORD100586,2025-09-11,10417,Rohan Verma,South,Bengaluru,Sports,Team Sports,Football,2,1344.82,0.0,COD,255.36,572.14
ORD100587,2025-04-17,10134,Arjun Sharma,North,Jaipur,Electronics,Laptop,Laptop,1,47952.03,10.0,Card,199.9,12119.69
ORD100588,2025-11-07,10090,Aarav Gupta,North,Lucknow,Clothing,Men Clothing,T-Shirt,1,967.75,5.0,Card,392.86,-114.94
ORD100589,2025-01-28,10068,Vivaan Malhotra,North,Lucknow,Home & Kitchen,Home Decor,Table Lamp,1,1544.52,5.0,UPI,160.05,144.31
ORD100590,2025-02-28,10186,Neha Gupta,East,Bhubaneswar,Electronics,Audio,Bluetooth Speaker,1,7359.83,0.0,UPI,147.43,2405.5
ORD100591,2025-06-25,10417,Rohan Verma,East,Ranchi,Clothing,Men Clothing,Jeans,2,2114.85,5.0,Card,78.83,887.68
ORD100592,2025-09-04,10541,Neha Malhotra,South,Hyderabad,Home & Kitchen,Home Furnishing,Bedsheet,2,1368.94,0.0,UPI,231.37,547.58
ORD100593,2025-02-24,10333,Priya Verma,West,Pune,Sports,Fitness,Yoga Mat,3,1407.63,5.0,UPI,159.56,1343.99
ORD100594,2025-03-15,10472,Aarav Patel,East,Kolkata,Clothing,Men Clothing,Jeans,2,1016.02,0.0,UPI,334.7,394.65
ORD100595,2025-03-10,10248,Vikram Singh,West,Mumbai,Home & Kitchen,Kitchen Appliances,Mixer Grinder,4,6476.93,20.0,COD,321.22,6637.23
ORD100596,2025-05-05,10113,Ananya Malhotra,South,Kochi,Electronics,Smartphone,Mobile Phone,2,32657.71,15.0,UPI,84.51,12974.86
ORD100597,2025-10-16,10161,Vikram Shah,West,Surat,Electronics,Laptop,Laptop,1,55096.61,10.0,Net Banking,353.25,12194.21
ORD100598,2025-04-25,10643,Karan Malhotra,South,Chennai,Electronics,Laptop,Laptop,3,74600.5,20.0,Net Banking,361.54,33999.58
ORD100599,2025-10-30,10601,Vikram Mehta,South,Bengaluru,Home & Kitchen,Home Decor,Table Lamp,1,1521.09,10.0,UPI,112.21,113.74
ORD100600,2025-08-26,10275,Simran Sharma,West,Mumbai,Electronics,Laptop,Laptop,1,78678.29,25.0,Card,130.14,7843.57
ORD100601,2025-08-16,10440,Isha Shah,East,Patna,Sports,Cricket,Cricket Bat,3,4278.03,5.0,Card,257.88,3636.47
ORD100602,2025-03-12,10037,Priya Patel,East,Ranchi,Home & Kitchen,Home Furnishing,Bedsheet,3,1550.58,20.0,Net Banking,53.17,566.94
ORD100603,2025-03-21,10010,Vivaan Patel,North,Jaipur,Sports,Fitness,Yoga Mat,1,719.18,10.0,COD,414.99,-287.76
ORD100604,2025-10-10,10457,Priya Gupta,East,Kolkata,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,5538.08,5.0,COD,249.18,3546.38
ORD100605,2025-05-16,10339,Vikram Mehta,North,Jaipur,Electronics,Laptop,Laptop,1,89884.03,5.0,Card,104.21,19462.06
ORD100606,2025-11-30,10647,Aditya Patel,West,Pune,Beauty,Skincare,Face Wash,1,307.3,20.0,Card,133.02,-68.26
ORD100607,2025-09-26,10345,Karan Verma,South,Bengaluru,Sports,Team Sports,Football,3,1235.62,0.0,Card,245.64,535.92
ORD100608,2025-12-13,10039,Pooja Patel,West,Mumbai,Clothing,Footwear,Sneakers,2,4333.53,5.0,Net Banking,310.29,2724.65
ORD100609,2025-05-18,10566,Rahul Patel,South,Bengaluru,Electronics,Accessories,Wireless Earbuds,2,2464.22,5.0,UPI,99.18,841.08
ORD100610,2025-06-27,10258,Sanya Joshi,East,Ranchi,Clothing,Men Clothing,Jacket,1,1756.36,15.0,COD,346.39,-57.13
ORD100611,2025-03-22,10069,Aditi Joshi,East,Kolkata,Electronics,Audio,Bluetooth Speaker,1,5961.57,0.0,COD,381.03,1240.86
ORD100612,2025-06-03,10210,Neha Malhotra,West,Surat,Home & Kitchen,Home Furnishing,Bedsheet,4,1593.19,5.0,UPI,420.39,1608.73
ORD100613,2025-12-25,10542,Nikhil Verma,East,Patna,Clothing,Footwear,Sneakers,1,2511.47,10.0,COD,269.2,155.81
ORD100614,2025-12-31,10627,Vikram Mehta,North,Jaipur,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,4047.91,5.0,Net Banking,345.33,1288.04
ORD100615,2025-07-30,10566,Rahul Patel,South,Kochi,Beauty,Fragrance,Perfume,1,1094.35,5.0,Card,147.38,90.4
ORD100616,2025-07-08,10365,Nikhil Gupta,North,Jaipur,Electronics,Laptop,Laptop,5,69932.63,20.0,UPI,344.26,40274.52
ORD100617,2025-04-17,10183,Pooja Gupta,North,Lucknow,Clothing,Men Clothing,T-Shirt,3,597.61,20.0,Card,173.46,45.41
ORD100618,2025-09-27,10072,Ananya Sharma,East,Bhubaneswar,Electronics,Wearables,Smart Watch,1,8904.88,0.0,COD,445.69,2064.41
ORD100619,2025-09-06,10420,Vikram Shah,South,Kochi,Home & Kitchen,Kitchen Appliances,Air Fryer,2,8799.81,20.0,Card,267.31,2631.45
ORD100620,2025-01-15,10592,Vivaan Joshi,West,Pune,Sports,Footwear,Running Shoes,1,4224.12,20.0,COD,442.68,377.69
ORD100621,2025-11-17,10022,Isha Malhotra,West,Ahmedabad,Electronics,Audio,Bluetooth Speaker,1,7527.21,0.0,COD,294.83,1098.49
ORD100622,2025-06-21,10281,Nikhil Mehta,South,Chennai,Clothing,Men Clothing,Jacket,1,4806.63,5.0,UPI,418.17,1288.07
ORD100623,2025-08-22,10260,Neha Malhotra,East,Patna,Electronics,Smartphone,Mobile Phone,2,37632.54,0.0,Net Banking,99.1,23930.71
ORD100624,2025-08-22,10425,Arjun Gupta,South,Kochi,Beauty,Haircare,Hair Dryer,1,1288.25,0.0,COD,388.92,14.55
ORD100625,2025-08-13,10402,Sneha Gupta,North,Delhi,Clothing,Women Clothing,Kurta,2,1352.52,10.0,Card,304.38,576.2
ORD100626,2025-09-02,10566,Rahul Patel,East,Bhubaneswar,Clothing,Men Clothing,Jeans,3,2859.17,0.0,Card,194.8,2160.96
ORD100627,2025-01-01,10175,Vikram Singh,North,Jaipur,Electronics,Audio,Bluetooth Speaker,1,7416.27,15.0,Card,202.68,1805.04
ORD100628,2025-11-03,10256,Simran Patel,West,Ahmedabad,Clothing,Footwear,Sneakers,3,1939.96,20.0,UPI,301.22,1165.29
ORD100629,2025-07-02,10234,Karan Shah,West,Ahmedabad,Clothing,Men Clothing,Jeans,1,1272.74,0.0,UPI,113.21,367.39
ORD100630,2025-05-26,10202,Meera Singh,East,Bhubaneswar,Clothing,Men Clothing,Jacket,5,2542.14,10.0,COD,344.65,3024.53
ORD100631,2025-01-04,10368,Rohan Sharma,East,Patna,Home & Kitchen,Kitchen Appliances,Air Fryer,1,6203.93,15.0,UPI,245.29,985.03
ORD100632,2025-04-11,10146,Vikram Sharma,East,Patna,Electronics,Accessories,Wireless Earbuds,1,1771.88,10.0,COD,215.44,187.12
ORD100633,2025-11-04,10533,Aarav Gupta,West,Mumbai,Sports,Footwear,Running Shoes,1,3163.13,15.0,COD,231.03,759.44
ORD100634,2025-08-23,10303,Priya Malhotra,South,Kochi,Beauty,Skincare,Face Cream,2,1178.93,5.0,Card,285.79,117.55
ORD100635,2025-11-23,10481,Rahul Singh,South,Bengaluru,Electronics,Wearables,Smart Watch,2,4195.28,0.0,Net Banking,139.48,1187.32
ORD100636,2025-12-22,10142,Priya Verma,West,Ahmedabad,Electronics,Wearables,Smart Watch,3,8168.87,5.0,UPI,81.19,5680.07
ORD100637,2025-08-24,10105,Simran Mehta,East,Bhubaneswar,Sports,Cricket,Cricket Bat,5,6952.98,15.0,Card,175.21,9736.99
ORD100638,2025-07-27,10255,Sneha Joshi,North,Jaipur,Electronics,Accessories,Wireless Earbuds,2,4359.98,0.0,UPI,399.13,2200.44
ORD100639,2025-02-24,10133,Arjun Sharma,North,Lucknow,Sports,Footwear,Running Shoes,1,1937.76,5.0,COD,442.71,-48.09
ORD100640,2025-11-25,10561,Vivaan Sharma,North,Jaipur,Electronics,Audio,Bluetooth Speaker,3,6336.57,10.0,UPI,118.62,3320.99
ORD100641,2025-12-15,10191,Aarav Malhotra,North,Lucknow,Clothing,Footwear,Sneakers,2,5127.2,15.0,Card,125.94,2565.26
ORD100642,2025-07-15,10336,Aditya Verma,South,Bengaluru,Sports,Team Sports,Football,1,1416.9,10.0,UPI,175.04,-19.05
ORD100643,2025-03-29,10514,Vivaan Mehta,North,Jaipur,Clothing,Men Clothing,Jacket,2,1697.69,10.0,COD,197.51,548.87
ORD100644,2025-01-21,10492,Karan Joshi,South,Kochi,Clothing,Men Clothing,Jeans,1,1499.71,5.0,Card,220.86,44.51
ORD100645,2025-08-31,10466,Rohan Gupta,North,Lucknow,Electronics,Accessories,Wireless Earbuds,1,1615.26,15.0,UPI,143.98,72.5
ORD100646,2025-09-07,10192,Aarav Verma,South,Kochi,Electronics,Smartphone,Mobile Phone,1,37036.71,5.0,UPI,327.16,12757.9
ORD100647,2025-02-26,10025,Sneha Shah,West,Ahmedabad,Clothing,Women Clothing,Kurta,5,1947.7,15.0,Card,171.25,2469.63
ORD100648,2025-01-04,10180,Sneha Patel,East,Ranchi,Beauty,Skincare,Face Cream,4,503.71,25.0,UPI,232.07,211.18
ORD100649,2025-05-05,10578,Aditi Joshi,South,Chennai,Electronics,Accessories,Wireless Earbuds,1,2273.5,10.0,COD,253.81,28.42
ORD100650,2025-10-19,10626,Nikhil Shah,West,Ahmedabad,Electronics,Smartphone,Mobile Phone,4,30094.48,10.0,Card,387.16,34311.73
ORD100651,2025-11-27,10262,Rahul Gupta,North,Delhi,Clothing,Footwear,Sneakers,1,5636.47,5.0,COD,77.65,1612.45
ORD100652,2025-04-25,10455,Karan Shah,West,Surat,Clothing,Women Clothing,Kurta,2,1055.45,10.0,Card,82.69,250.75
ORD100653,2025-06-16,10066,Aditi Mehta,North,Chandigarh,Clothing,Women Clothing,Kurta,1,2188.25,10.0,COD,445.52,-44.9
ORD100654,2025-08-06,10635,Sanya Mehta,West,Surat,Electronics,Audio,Bluetooth Speaker,3,2000.4,10.0,Card,265.68,1119.28
ORD100655,2025-09-22,10253,Pooja Patel,West,Pune,Electronics,Wearables,Smart Watch,2,6339.41,15.0,Card,199.17,3794.64
ORD100656,2025-07-06,10440,Isha Shah,East,Kolkata,Electronics,Accessories,Wireless Earbuds,1,2158.56,10.0,COD,73.32,188.58
ORD100657,2025-06-20,10582,Rahul Kumar,West,Surat,Clothing,Men Clothing,Jeans,2,2144.11,5.0,Card,333.23,221.57
ORD100658,2025-12-21,10318,Vikram Sharma,North,Chandigarh,Electronics,Accessories,Wireless Earbuds,5,3553.52,10.0,UPI,130.93,3204.26
ORD100659,2025-12-07,10491,Aditi Shah,West,Mumbai,Electronics,Accessories,Wireless Earbuds,1,4499.53,5.0,UPI,124.0,1121.97
ORD100660,2025-01-10,10122,Simran Shah,West,Surat,Electronics,Audio,Bluetooth Speaker,1,2638.13,10.0,UPI,126.91,558.81
ORD100661,2025-02-04,10480,Pooja Shah,West,Mumbai,Electronics,Accessories,Wireless Earbuds,4,1621.5,5.0,COD,212.8,611.76
ORD100662,2025-06-14,10080,Pooja Kumar,East,Patna,Electronics,Wearables,Smart Watch,4,9450.24,5.0,UPI,319.23,4189.38
ORD100663,2025-02-04,10365,Nikhil Gupta,West,Mumbai,Beauty,Haircare,Shampoo,1,451.43,10.0,Net Banking,349.81,-240.15
ORD100664,2025-09-13,10605,Rahul Shah,North,Lucknow,Clothing,Men Clothing,T-Shirt,1,1002.82,10.0,COD,294.23,12.91
ORD100665,2025-02-23,10318,Vikram Sharma,West,Pune,Home & Kitchen,Kitchen Appliances,Air Fryer,2,5839.44,,UPI,194.12,1638.78
ORD100666,2025-06-03,10420,Vikram Shah,West,Pune,Electronics,Wearables,Smart Watch,1,4216.3,0.0,UPI,118.27,938.34
ORD100667,2025-03-15,10211,Nikhil Malhotra,East,Ranchi,Electronics,Wearables,Smart Watch,2,5968.39,10.0,Card,173.84,3606.98
ORD100668,2025-07-30,10330,Meera Sharma,North,Chandigarh,Sports,Footwear,Running Shoes,1,2392.66,10.0,UPI,124.82,679.39
ORD100669,2025-07-23,10637,Ananya Patel,West,Pune,Home & Kitchen,Home Furnishing,Bedsheet,4,1877.33,20.0,Card,213.52,843.92
ORD100670,2025-06-27,10566,Rahul Patel,North,Delhi,Beauty,Skincare,Face Cream,3,1245.93,5.0,COD,120.24,1191.87
ORD100671,2025-06-19,10343,Ananya Kumar,North,Chandigarh,Sports,Team Sports,Football,5,1331.94,15.0,Net Banking,420.54,1169.18
ORD100672,2025-10-07,10487,Priya Kumar,North,Chandigarh,Beauty,Fragrance,Perfume,1,2211.93,0.0,COD,82.9,238.26
ORD100673,2025-09-02,10398,Pooja Singh,West,Ahmedabad,Electronics,Audio,Bluetooth Speaker,2,6672.01,5.0,Net Banking,234.28,3058.13
ORD100674,2025-09-04,10464,Nikhil Mehta,West,Ahmedabad,Electronics,Audio,Bluetooth Speaker,1,7254.82,0.0,COD,396.23,2175.64
ORD100675,2025-09-13,10586,Vivaan Sharma,South,Kochi,Electronics,Smartphone,Mobile Phone,3,40501.2,5.0,COD,227.6,27794.97
ORD100676,2025-05-14,10592,Vivaan Joshi,West,Surat,Electronics,Wearables,Smart Watch,2,9187.18,10.0,Net Banking,392.45,3961.78
ORD100677,2025-04-09,10466,Rohan Gupta,North,Delhi,Clothing,Men Clothing,T-Shirt,2,723.14,5.0,Card,97.45,302.95
ORD100678,2025-01-22,10092,Sneha Malhotra,South,Kochi,Home & Kitchen,Kitchen,Cookware Set,5,3199.62,10.0,UPI,284.53,4851.28
ORD100679,2025-10-31,10221,Kavya Patel,West,Surat,Electronics,Accessories,Wireless Earbuds,4,3096.34,20.0,Card,256.12,2338.21
ORD100680,2025-02-07,10492,Karan Joshi,North,Jaipur,Clothing,Men Clothing,Jeans,2,1688.15,25.0,COD,349.74,-16.41
ORD100681,2025-08-12,10131,Vivaan Kumar,West,Surat,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,3641.39,0.0,UPI,84.74,2097.11
ORD100682,2025-09-12,10205,Ananya Singh,North,Delhi,Electronics,Smartphone,Mobile Phone,2,19248.97,5.0,Card,206.37,11867.22
ORD100683,2025-04-15,10557,Ananya Malhotra,South,Hyderabad,Home & Kitchen,Home Furnishing,Bedsheet,2,1094.12,10.0,UPI,443.68,146.1
ORD100684,2025-08-31,10383,Vivaan Malhotra,South,Chennai,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,6752.43,0.0,Card,190.43,1581.79
ORD100685,2025-09-27,10503,Aarav Patel,South,Hyderabad,Home & Kitchen,Kitchen Appliances,Mixer Grinder,5,3636.98,5.0,Card,153.87,6342.31
ORD100686,2025-04-03,10232,Isha Mehta,North,Chandigarh,Electronics,Wearables,Smart Watch,2,7464.44,15.0,UPI,194.62,3010.75
ORD100687,2025-06-21,10347,Vivaan Singh,North,Lucknow,Sports,Fitness,Dumbbells,1,4056.15,0.0,Net Banking,66.3,632.16
ORD100688,2025-09-01,10257,Arjun Patel,West,Mumbai,Sports,Team Sports,Football,1,1054.51,0.0,UPI,395.03,-146.24
ORD100689,2025-07-06,10635,Sanya Mehta,East,Ranchi,Sports,Fitness,Dumbbells,3,1465.39,5.0,Net Banking,417.63,209.41
ORD100690,2025-02-17,10236,Arjun Malhotra,South,Hyderabad,Home & Kitchen,Home Decor,Table Lamp,1,1570.11,5.0,UPI,98.37,278.75
ORD100691,2025-01-08,10490,Meera Malhotra,West,Mumbai,Clothing,Men Clothing,Jeans,2,2562.71,,Card,412.01,1319.26
ORD100692,2025-04-02,10431,Aditi Gupta,East,Kolkata,Home & Kitchen,Kitchen Appliances,Air Fryer,1,9269.16,5.0,COD,276.06,1526.56
ORD100693,2025-02-21,10550,Aarav Shah,West,Ahmedabad,Home & Kitchen,Kitchen,Cookware Set,3,5351.98,0.0,Net Banking,433.04,4175.94
ORD100694,2025-01-15,10464,Nikhil Mehta,North,Jaipur,Clothing,Men Clothing,Jacket,1,2508.71,5.0,Card,206.14,101.29
ORD100695,2025-07-16,10260,Neha Malhotra,West,Surat,Clothing,Footwear,Sneakers,1,2648.75,20.0,Card,103.38,592.4
ORD100696,2025-07-31,10620,Rahul Gupta,South,Chennai,Electronics,Accessories,Wireless Earbuds,1,1802.82,5.0,UPI,37.83,254.68
ORD100697,2025-06-24,10015,Sneha Mehta,North,Chandigarh,Beauty,Haircare,Hair Dryer,1,1362.58,10.0,Card,305.29,157.95
ORD100698,2025-10-09,10387,Meera Verma,West,Mumbai,Clothing,Men Clothing,T-Shirt,2,1228.09,15.0,COD,234.84,216.19
ORD100699,2025-02-16,10617,Neha Joshi,North,Lucknow,Home & Kitchen,Kitchen,Cookware Set,1,3578.87,10.0,Net Banking,195.68,206.64
ORD100700,2025-03-01,10253,Pooja Patel,West,Mumbai,Electronics,Audio,Bluetooth Speaker,1,4915.8,15.0,UPI,283.89,1002.96
ORD100701,2025-06-15,10278,Arjun Kumar,West,Ahmedabad,Clothing,Men Clothing,Jeans,1,1578.39,15.0,COD,221.95,76.3
ORD100702,2025-01-13,10132,Aditya Joshi,East,Patna,Clothing,Footwear,Sneakers,2,3884.88,5.0,Net Banking,277.21,1745.17
ORD100703,2025-03-19,10044,Kavya Gupta,East,Ranchi,Clothing,Men Clothing,Jacket,1,3042.68,5.0,COD,195.82,186.12
ORD100704,2025-09-21,10243,Aditi Mehta,East,Patna,Clothing,Women Clothing,Kurta,5,723.54,0.0,Card,40.7,1274.2
ORD100705,2025-05-15,10579,Ananya Joshi,North,Jaipur,Clothing,Men Clothing,Jeans,1,1999.41,10.0,UPI,197.51,63.15
ORD100706,2025-01-28,10306,Vikram Joshi,West,Ahmedabad,Electronics,Smartphone,Mobile Phone,1,35510.23,5.0,Card,249.98,12354.5
ORD100707,2025-03-31,10342,Kavya Gupta,West,Pune,Electronics,Laptop,Laptop,5,71526.19,5.0,Card,419.72,55510.4
ORD100708,2025-04-01,10165,Neha Mehta,South,Bengaluru,Home & Kitchen,Kitchen,Cookware Set,3,4631.05,0.0,Card,242.55,2446.09
ORD100709,2025-06-14,10044,Kavya Gupta,West,Ahmedabad,Sports,Fitness,Yoga Mat,4,1570.76,10.0,COD,335.2,427.76
ORD100710,2025-01-13,10188,Nikhil Malhotra,West,Ahmedabad,Clothing,Men Clothing,Jacket,1,4322.41,10.0,Net Banking,148.31,843.78
ORD100711,2025-10-18,10623,Rahul Sharma,South,Hyderabad,Electronics,Audio,Bluetooth Speaker,1,4477.43,0.0,Card,241.99,1285.34
ORD100712,2025-06-21,10514,Vivaan Mehta,North,Jaipur,Sports,Team Sports,Football,1,826.86,0.0,Net Banking,388.94,-124.29
ORD100713,2025-12-14,10158,Karan Kumar,South,Bengaluru,Clothing,Footwear,Sneakers,1,2845.5,10.0,UPI,41.05,758.31
ORD100714,2025-12-08,10566,Rahul Patel,East,Patna,Electronics,Accessories,Wireless Earbuds,1,4801.38,0.0,Net Banking,126.87,732.83
ORD100715,2025-02-22,10538,Arjun Sharma,South,Chennai,Beauty,Skincare,Face Cream,2,979.73,5.0,Card,337.54,327.34
ORD100716,2025-09-13,10224,Priya Malhotra,East,Kolkata,Sports,Cricket,Cricket Bat,2,3540.58,0.0,Card,83.15,1730.18
ORD100717,2025-04-20,10374,Pooja Joshi,West,Surat,Clothing,Men Clothing,Jeans,3,1564.0,0.0,Card,95.24,874.5
ORD100718,2025-02-02,10289,Rohan Malhotra,East,,Beauty,Skincare,Face Cream,2,1003.42,5.0,Card,173.75,509.14
ORD100719,2025-10-15,10203,Rahul Malhotra,West,Surat,Sports,Cricket,Cricket Bat,1,3470.43,5.0,UPI,202.49,432.8
ORD100720,2025-04-14,10373,Aditi Joshi,East,Patna,Home & Kitchen,Home Decor,Table Lamp,4,788.49,10.0,COD,131.61,300.32
ORD100721,2025-05-01,10254,Rahul Gupta,North,Chandigarh,Electronics,Laptop,Laptop,2,47758.45,10.0,Card,90.55,12007.26
ORD100722,2025-08-08,10447,Aditya Sharma,South,Kochi,Electronics,Accessories,Wireless Earbuds,1,2926.07,0.0,COD,359.25,125.64
ORD100723,2025-06-06,10028,Arjun Verma,West,Mumbai,Clothing,Women Clothing,Kurta,1,2350.78,0.0,Card,31.83,296.32
ORD100724,2025-04-23,10334,Priya Mehta,North,Jaipur,Beauty,Haircare,Hair Dryer,4,3345.9,20.0,Card,179.61,3868.76
ORD100725,2025-04-05,10478,Aditi Shah,North,Delhi,Clothing,Men Clothing,Jacket,3,2543.68,10.0,Card,51.79,875.51
ORD100726,2025-09-08,10638,Ananya Joshi,East,Ranchi,Clothing,Footwear,Sneakers,1,3326.94,10.0,COD,318.7,732.25
ORD100727,2025-04-14,10640,Karan Mehta,North,Chandigarh,Home & Kitchen,Kitchen Appliances,Air Fryer,3,4436.68,25.0,Card,338.69,3167.92
ORD100728,2025-09-07,10166,Aditya Verma,West,Ahmedabad,Home & Kitchen,Kitchen Appliances,Mixer Grinder,2,3238.83,0.0,Net Banking,195.36,1883.13
ORD100729,2025-06-29,10254,Rahul Gupta,North,Jaipur,Electronics,Laptop,Laptop,1,85209.06,5.0,UPI,224.19,22326.7
ORD100730,2025-06-28,10439,Isha Sharma,West,Pune,Beauty,Haircare,Hair Dryer,3,3327.02,0.0,Card,145.31,1508.91
ORD100731,2025-08-14,10580,Kavya Singh,North,Jaipur,Beauty,Haircare,Hair Dryer,2,3128.71,10.0,COD,141.13,1238.23
ORD100732,2025-04-23,10125,Priya Singh,South,Chennai,Sports,Fitness,Yoga Mat,2,1457.16,10.0,UPI,78.91,511.02
ORD100733,2025-04-10,10489,Pooja Malhotra,South,Chennai,Electronics,Smartphone,Mobile Phone,2,36559.06,5.0,UPI,349.08,12074.35
ORD100734,2025-06-21,10590,Neha Kumar,South,Hyderabad,Electronics,Wearables,Smart Watch,2,7369.53,5.0,Card,315.52,2971.2
ORD100735,2025-09-30,10621,Rohan Verma,East,Patna,Clothing,Footwear,Sneakers,1,4163.81,0.0,UPI,135.34,700.24
ORD100736,2025-01-20,10505,Aarav Kumar,West,Pune,Clothing,Men Clothing,T-Shirt,1,530.19,15.0,Net Banking,222.48,-128.5
ORD100737,2025-12-19,10518,Rohan Patel,West,Pune,Electronics,Accessories,Wireless Earbuds,2,2311.65,10.0,COD,77.4,926.58
ORD100738,2025-09-20,10062,Ananya Sharma,North,Jaipur,Clothing,Men Clothing,Jacket,1,1645.25,5.0,UPI,265.35,319.75
ORD100739,2025-01-10,10396,Aditya Joshi,East,Bhubaneswar,Electronics,Smartphone,Mobile Phone,5,21733.16,5.0,Card,205.16,21206.54
ORD100740,2025-02-03,10026,Pooja Gupta,East,Kolkata,Home & Kitchen,Kitchen,Cookware Set,4,3092.44,0.0,COD,448.81,3310.63
ORD100741,2025-07-11,10053,Rahul Gupta,South,Kochi,Electronics,Accessories,Wireless Earbuds,3,4000.59,0.0,COD,145.97,1511.53
ORD100742,2025-06-14,10413,Isha Mehta,South,Hyderabad,Sports,Team Sports,Football,1,1358.15,15.0,COD,249.77,175.37
ORD100743,2025-08-15,10370,Sneha Malhotra,West,Mumbai,Clothing,Footwear,Sneakers,3,3183.28,0.0,Card,441.56,2626.53
ORD100744,2025-06-01,10394,Vikram Singh,East,Ranchi,Electronics,Audio,Bluetooth Speaker,3,2542.91,5.0,Net Banking,372.01,1402.75
ORD100745,2025-10-25,10167,Aditi Malhotra,West,Pune,Beauty,Fragrance,Perfume,1,1922.95,20.0,COD,211.78,175.58
ORD100746,2025-11-17,10624,Vikram Malhotra,South,Chennai,Clothing,Women Clothing,Kurta,2,1712.52,5.0,Card,261.26,763.19
ORD100747,2025-06-15,10160,Vivaan Malhotra,South,Chennai,Home & Kitchen,Home Decor,Table Lamp,5,1448.41,10.0,COD,429.25,1632.99
